A|A|113|20230201|20230228|20230309|999|SISTEMA SAC         
A|B|074|000|PE|PC|II|EC|EI|SC|SI
E|C|074|000|20230224|20230222|NFE |147|016405|P|00000113|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000120490|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|04381     |1102  |251|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000026196|      |CM|001|F|94|24022023|17022023|210546|00000000000|00000000000|1
E|I|07230     |1102  |251|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000025704|      |CM|001|F|94|24022023|17022023|210546|00000000000|00000000000|1
E|C|074|000|20230217|20230216|NFE |1  |210547|P|00000094|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000187182|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|01615     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000017772|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|I|00382     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000011652|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|I|01622     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000025236|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|I|01626     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000014724|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|I|01627     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000014724|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|I|01625     |1102  |051|0000000048000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000058896|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|I|07205     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000017520|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|I|01617     |1102  |051|0000000006000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000008886|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|I|01615     |1102  |251|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000017772|      |CM|001|F|94|24022023|17022023|210547|00000000000|00000000000|1
E|C|074|000|20230217|20230216|NFE |1  |210548|P|00000094|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000156210|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|02947     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000029580|      |CM|001|F|94|28022023|17022023|210548|00000000000|00000000000|1
E|I|02180     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000028140|      |CM|001|F|94|28022023|17022023|210548|00000000000|00000000000|1
E|I|05075     |1102  |051|0000000012000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000028140|      |CM|001|F|94|28022023|17022023|210548|00000000000|00000000000|1
E|I|02946     |1102  |051|0000000030000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000070350|      |CM|001|F|94|28022023|17022023|210548|00000000000|00000000000|1
E|C|074|000|20230216|20230215|NFE |322|231584|P|00000025|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000239888|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|07231     |1102  |010|0000000020000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000976060|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|00935     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000443650|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|00935     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000454750|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|00936     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000410350|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|02846     |1102  |010|0000000020000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000554560|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|03703     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000454750|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|04449     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000454750|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|04583     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000310550|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|06524     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000510200|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|07172     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000443650|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|07231     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000277250|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|07231     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000377100|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|07231     |1102  |010|0000000020000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000001020400|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|I|07231     |1102  |010|0000000100000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000004880300|      |CM|001|F|25|23022023|16022023|231584|00000000000|00000000000|322
E|C|074|000|20230228|20230227|NFE |322|234304|P|00000025|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000159158|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|07231     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000488050|      |CM|001|F|25|28022023|28022023|234304|00000000000|00000000000|322
E|I|07231     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000510200|      |CM|001|F|25|28022023|28022023|234304|00000000000|00000000000|322
E|I|00935     |1102  |010|0000000020000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000909500|      |CM|001|F|25|28022023|28022023|234304|00000000000|00000000000|322
E|I|02846     |1102  |010|0000000080000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000002218250|      |CM|001|F|25|28022023|28022023|234304|00000000000|00000000000|322
E|I|03606     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000454750|      |CM|001|F|25|28022023|28022023|234304|00000000000|00000000000|322
E|I|07231     |1102  |010|0000000050000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000002440150|      |CM|001|F|25|28022023|28022023|234304|00000000000|00000000000|322
E|I|07231     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000277250|      |CM|001|F|25|28022023|28022023|234304|00000000000|00000000000|322
E|I|07231     |1102  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000377100|      |CM|001|F|25|28022023|28022023|234304|00000000000|00000000000|322
E|C|074|000|20230202|20230201|NFE |1  |335383|P|00000176|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000444576|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|03493     |1403  |060|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000065880|0000000000000|0000000065880|      |CM|001|F|176|23022023|02022023|335383|00000000000|00000000000|1
E|I|06705     |1403  |060|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000071880|0000000000000|0000000071880|      |CM|001|F|176|23022023|02022023|335383|00000000000|00000000000|1
E|I|00560     |1403  |060|0000000016000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000306816|0000000000000|0000000306816|      |CM|001|F|176|23022023|02022023|335383|00000000000|00000000000|1
E|C|074|000|20230216|20230215|NFE |1  |340712|P|00000176|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000001064220|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|00560     |1403  |060|0000000018000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000366768|0000000000000|0000000366768|      |CM|001|F|176|28022023|16022023|340712|00000000000|00000000000|1
E|I|06705     |1403  |060|0000000015000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000111420|0000000000000|0000000111420|      |CM|001|F|176|28022023|16022023|340712|00000000000|00000000000|1
E|I|04397     |1403  |060|0000000002000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000026352|0000000000000|0000000026352|      |CM|001|F|176|28022023|16022023|340712|00000000000|00000000000|1
E|I|04242     |1403  |060|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000044880|0000000000000|0000000044880|      |CM|001|F|176|28022023|16022023|340712|00000000000|00000000000|1
E|I|00616     |1403  |060|0000000100000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000514800|0000000000000|0000000514800|      |CM|001|F|176|28022023|16022023|340712|00000000000|00000000000|1
E|C|074|000|20230223|20230222|NFE |1  |343067|P|00000176|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000155152|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|05868     |1403  |060|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000136960|0000000000000|0000000136960|      |CM|001|F|176|24022023|23022023|343067|00000000000|00000000000|1
E|I|04242     |1403  |060|0000000004000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000018192|0000000000000|0000000018192|      |CM|001|F|176|24022023|23022023|343067|00000000000|00000000000|1
E|C|074|000|20230216|20230210|NFE |1  |665639|P|00000051|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000080581|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|02941     |1102  |051|0000000006000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000003792|      |CM|001|F|51|23022023|16022023|665639|00000000000|00000000000|1
E|I|06787     |1102  |051|0000000004000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000003040|      |CM|001|F|51|23022023|16022023|665639|00000000000|00000000000|1
E|I|07610     |1403  |060|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000055404|0000000000000|0000000055404|      |CM|001|F|51|23022023|16022023|665639|00000000000|00000000000|1
E|I|07611     |1403  |060|0000000027000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000014553|0000000000000|0000000014553|      |CM|001|F|51|23022023|16022023|665639|00000000000|00000000000|1
E|I|02940     |1102  |051|0000000006000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000003792|      |CM|001|F|51|23022023|16022023|665639|00000000000|00000000000|1
E|C|074|000|20230211|20230210|NFE |3  |810973|P|00000022|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000783|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000027854|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|04203     |1403  |060|0000000001000|00000000000|0000000000117|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000004050|0000000000000|0000000004050|      |CM|001|F|22|23022023|11022023|810973|00000000000|00000000000|3
E|I|07501     |1403  |060|0000000001000|00000000000|0000000000235|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000008119|0000000000000|0000000008119|      |CM|001|F|22|23022023|11022023|810973|00000000000|00000000000|3
E|I|07501     |1403  |060|0000000001000|00000000000|0000000000154|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000005329|0000000000000|0000000005329|      |CM|001|F|22|23022023|11022023|810973|00000000000|00000000000|3
E|I|02823     |1102  |000|0000000001000|00000000000|0000000000145|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000005028|      |CM|001|F|22|23022023|11022023|810973|00000000000|00000000000|3
E|I|02707     |1403  |060|0000000001000|00000000000|0000000000154|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000005329|0000000000000|0000000005329|      |CM|001|F|22|23022023|11022023|810973|00000000000|00000000000|3
E|C|074|000|20230210|20230209|NFE |0  |926920|P|00000142|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000022921|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|07305     |1403  |060|0000000007000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000005586|0000000000000|0000000005586|      |CM|001|F|142|23022023|10022023|926920|00000000000|00000000000|0
E|I|05917     |1403  |060|0000000005000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000002225|0000000000000|0000000002225|      |CM|001|F|142|23022023|10022023|926920|00000000000|00000000000|0
E|I|05917     |1403  |060|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000008270|0000000000000|0000000008270|      |CM|001|F|142|23022023|10022023|926920|00000000000|00000000000|0
E|I|07305     |1403  |060|0000000006000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000006840|0000000000000|0000000006840|      |CM|001|F|142|23022023|10022023|926920|00000000000|00000000000|0
E|C|074|000|20230201|20230130|NFE |5  |1169089|P|00000042|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000001|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000102560|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|00341     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000001345|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|00337     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000001572|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|00046     |1403  |010|0000000004000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000011649|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|00422     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002912|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|00339     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000001345|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|06577     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002912|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|05865     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002912|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|05865     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002912|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|05105     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002912|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|05103     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002912|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|00697     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000001572|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|00694     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000001345|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|03009     |1403  |060|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000042611|0000000000000|0000000042611|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|I|02641     |1403  |060|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000013001|0000000000000|0000000013001|      |CM|001|F|42|01022023|01022023|1169089|00000000000|00000000000|5
E|C|074|000|20230201|20230130|NFE |5  |1169090|P|00000042|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000001116|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000018105|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|00514     |1403  |060|0000000004000|00000000000|0000000001146|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000017443|0000000000000|0000000017443|      |CM|001|F|42|01022023|01022023|1169090|00000000000|00000000000|5
E|C|074|000|20230201|20230130|NFE |5  |1169091|P|00000042|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000001171|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000010374|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|03992     |1403  |060|0000000002000|00000000000|0000000001272|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000009995|0000000000000|0000000009995|      |CM|001|F|42|01022023|01022023|1169091|00000000000|00000000000|5
E|C|074|000|20230201|20230130|NFE |5  |1169092|P|00000042|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000096511|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|05822     |1403  |010|0000000002000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002565|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00015     |1403  |010|0000000010000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000041938|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00275     |1403  |010|0000000002000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002552|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00286     |1403  |010|0000000002000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002300|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00013     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000003604|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00014     |1403  |010|0000000003000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000012588|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00340     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000001345|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00615     |1403  |010|0000000002000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002565|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00675     |1403  |010|0000000002000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000005025|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|00824     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000001630|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|04440     |1403  |010|0000000002000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002712|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|04651     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000001345|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|05318     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000817|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|05320     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000817|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|I|05321     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000817|      |CM|001|F|42|01022023|01022023|1169092|00000000000|00000000000|5
E|C|074|000|20230208|20230206|NFE |5  |1173675|P|00000042|0000000000000|0000000000000|0000000000000|0000000000000|1|0000000000000|0000000000000|0000000000000|N|                                                            |      |0000000000|00000000|00000002|0000000128622|0000000000000|0000000000000|0000000000000|       |F|PR|001|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000
E|I|00017     |1403  |010|0000000003000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000010108|      |CM|001|F|42|23022023|08022023|1173675|00000000000|00000000000|5
E|I|00021     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000002413|      |CM|001|F|42|23022023|08022023|1173675|00000000000|00000000000|5
E|I|00013     |1403  |010|0000000001000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000003604|      |CM|001|F|42|23022023|08022023|1173675|00000000000|00000000000|5
E|I|00012     |1403  |010|0000000004000|00000000000|0000000000000|0000000000000|0000000000000|0000000000000|00000|0000000000000|0000000000000|0000000000000|0000000000000|0000000014418|      |CM|001|F|42|23022023|08022023|1173675|00000000000|00000000000|5
